#freq(GHz),flux(Jy)
290.4581247980878,0.0
290.4737511140016,0.0
290.48937742991535,0.0
290.5050037458292,0.0
290.52063006174296,0.0
290.5362563776568,0.0
290.5518826935706,0.0
290.56750900948435,0.0
290.5831353253982,0.0024426937946069485
290.59876164131197,0.00017164643830603043
290.61438795722574,0.0016879512486190197
290.6300142731396,0.0007422142699501788
290.64564058905336,0.0003121300264148354
290.66126690496714,0.004270059454334783
290.67689322088097,0.001926969199207535
290.6925195367948,-0.006669775015490243
290.7081458527086,-0.007908013472651907
290.72377216862236,-0.00020135503625594533
290.7393984845362,0.003927725914256693
290.75502480045,0.0035471737311608847
290.77065111636375,0.0001293811277821049
290.7862774322776,-0.0037794174130131295
290.8019037481914,-0.0031006232621077555
290.81753006410514,-0.003284812965038157
290.833156380019,-0.004614877022269467
290.8487826959328,-0.003088917207149008
290.86440901184653,-0.0034124460542082438
290.88003532776037,-0.00293854638431163
290.8956616436742,0.002745262723959968
290.91128795958804,0.00366077445402521
290.92691427550176,0.0009965352993936175
290.9425405914156,0.0040053496015163646
290.9581669073294,0.006964435554538579
290.97379322324315,0.0033527176817335466
290.989419539157,0.0027687920613485785
291.0050458550708,0.0015272316942641188
291.02067217098454,0.0015795430667987487
291.0362984868984,-0.0034450510195563086
291.0519248028122,-0.004162009394384084
291.067551118726,-0.0004942870150127527
291.08317743463977,0.0019056595594837426
291.0988037505536,0.0012795852035169754
291.11443006646743,-0.0010243660935795869
291.13005638238116,-0.0008797417462279803
291.145682698295,0.0020050047831653927
291.1613090142088,-1.3813778353611252e-05
291.1769353301226,0.0010537562559803726
291.1925616460364,0.00695498377192732
291.2081879619502,0.012110007819577571
291.223814277864,0.010926019551286425
291.2394405937778,0.010168922919996519
291.2550669096916,0.00968997124144668
291.2706932256054,0.006693882875792151
291.28631954151916,0.007872980863370752
291.301945857433,0.010748397763685306
291.3175721733468,0.010383803266061541
291.3331984892606,0.010678276538173447
291.3488248051744,0.01254557018118921
291.3644511210882,0.013934849046007926
291.380077437002,0.014836616818337948
291.3957037529158,0.019160124420586136
291.4113300688296,0.02058008012406915
291.4269563847434,0.022868100549896717
291.4425827006572,0.01937502462704507
291.458209016571,0.018823256270202197
291.4738353324848,0.023076761347587477
291.4894616483986,0.02161589057963796
291.5050879643124,0.018481512284907468
291.5207142802262,0.019441306600485847
291.53634059614,0.02178298339933572
291.55196691205384,0.021053627951949434
291.56759322796756,0.018786408222276355
291.5832195438814,0.02289833452373117
291.59884585979523,0.026936809936348356
291.614472175709,0.027230158965850987
291.6300984916228,0.021144733898332903
291.6457248075366,0.014515540926259085
291.6613511234504,0.010817966355664725
291.6769774393642,0.011134755937071514
291.692603755278,0.00962019979597524
291.70823007119185,0.006705470946833882
291.72385638710557,0.004581304291072837
291.7394827030194,0.005685286181932904
291.75510901893324,0.006285189645300143
291.77073533484696,0.006729926026892347
291.7863616507608,0.008882005668337663
291.80198796667463,0.0052376794093242285
291.81761428258847,-0.00028169451052884926
291.8332405985022,-0.0030820817439439173
291.848866914416,-0.003087516118123272
291.86449323032986,5.3280397921456844e-05
291.8801195462436,-0.0006155759048661506
291.8957458621574,-0.003221618662746824
291.91137217807125,0.00046559852701516465
291.92699849398497,0.005249507197903592
291.9426248098988,0.0050611079370979336
291.95825112581264,0.00163543343287913
291.9738774417264,-0.0033817666329635492
291.9895037576402,-0.0021015241949711686
292.005130073554,0.0018891235546253868
292.02075638946786,0.0013603061805523664
292.0363827053816,-0.0020105773548985944
292.0520090212954,-0.00411470838010276
292.06763533720925,-0.003321192826130437
292.08326165312303,-0.0003119322467752417
292.0988879690368,0.001258704228366159
292.11451428495064,0.0013420598542088049
292.1301406008644,0.001506409899496661
292.1457669167782,0.004493877870805671
292.16139323269203,0.004267498925574105
292.1770195486058,0.003413549117559929
292.19264586451965,-0.0005229846141333059
292.2082721804334,-0.003437238025718131
292.2238984963472,-0.0004019637790109847
292.23952481226104,0.0003831183186060238
292.2551511281748,-0.00279298539415893
292.27077744408865,-0.005135799734895992
292.28640376000243,-0.0007776127050489473
292.3020300759162,0.0017957420437699956
292.31765639183004,0.0016778416362287453
292.3332827077438,0.0
292.34890902365765,0.0
292.36453533957143,0.0
292.3801616554852,0.0
292.39578797139905,0.0
292.4114142873128,0.0
292.4270406032266,0.0
292.44266691914044,0.0
