#freq(GHz),flux(Jy)
690.2798525,0.0
690.2954775,0.0
690.3111025,0.0
690.3267275,0.06722749762528395
690.3423525,0.08032255753321103
690.3579775,0.08648071639759308
690.3736025,0.0726392270767721
690.3892275,0.05564768443032835
690.4048525,0.08945056537740224
690.4204775,0.12533014639727325
690.4361025,0.10652104575115348
690.4517275,0.0699073957353653
690.4673525,0.06638739034712675
690.4829775,0.07497766065519756
690.4986025,0.09518828455557299
690.5142275,0.10697412054160631
690.5298525,0.10422634881337263
690.5454775,0.07735960509913795
690.5611025,0.05178854074506409
690.5767275,0.05841647142719811
690.5923525,0.06998197534358758
690.6079775,0.09332757837569418
690.6236025,0.11975374336160907
690.6392275,0.10967356987155864
690.6548525,0.08197689025032015
690.6704775,0.08466167596633437
690.6861025,0.09079513466584324
690.7017275,0.0805432596923528
690.7173525,0.077301615749781
690.7329775,0.08907331575684226
690.7486025,0.10080608477583866
690.7642275,0.11414989818511868
690.7798525,0.10910227477720674
690.7954775,0.1060271696465207
690.8111025,0.11271155655597533
690.8267275,0.09444293346328993
690.8423525,0.08369942881411951
690.8579775,0.06592691929385852
690.8736025,0.032346907570501605
690.8892275,0.04277466639289745
690.9048525,0.06611628513964982
690.9204775,0.058697694255648754
690.9361025,0.04914400032233654
690.9517275,0.05598810574855064
690.9673525,0.0565190620676538
690.9829775,0.05329242743010414
690.9986025,0.06923048057739398
691.0142275,0.0864335526063341
691.0298525,0.08734596096447739
691.0454775,0.1041584991447097
691.0611025,0.12916592337155938
691.0767275,0.10472000085593117
691.0923525,0.08792077265060762
691.1079775,0.11888373173982862
691.1236025,0.130834071362936
691.1392275,0.11041641563469268
691.1548525,0.09569053418273982
691.1704775,0.08724761778360572
691.1861025,0.08147345971592393
691.2017275,0.06532448038829045
691.2173525,0.08242173618061692
691.2329775,0.11898496972591063
691.2486025,0.1046359379810954
691.2642275,0.07404118212288371
691.2798525,0.07026454662844613
691.2954775,0.07907348988134283
691.3111025,0.08857376988556961
691.3267275,0.10756397339057108
691.3423525,0.10425836577761625
691.3579775,0.09846651723463754
691.3736025,0.09084743700975571
691.3892275,0.06656479207097259
691.4048525,0.06161594388186251
691.4204775,0.07304924176666351
691.4361025,0.07491697182658809
691.4517275,0.06565719571457698
691.4673525,0.07173539747384257
691.4829775,0.08666889806894938
691.4986025,0.08823007832915139
691.5142275,0.07493938357619293
691.5298525,0.08155257051080653
691.5454775,0.10457212993079212
691.5611025,0.10658449636964668
691.5767275,0.09739428212990213
691.5923525,0.082816148045513
691.6079775,0.06741177467894802
691.6236025,0.059463567389973
691.6392275,0.07032574460335551
691.6548525,0.09194052849724124
691.6704775,0.09883800224257668
691.6861025,0.11575939909397284
691.7017275,0.12167643808679654
691.7173525,0.07896069326565054
691.7329775,0.04045653689319902
691.7486025,0.04689515548348424
691.7642275,0.07946408979019658
691.7798525,0.09597788387625424
691.7954775,0.08858649320888737
691.8111025,0.08909822748693028
691.8267275,0.09648657961142083
691.8423525,0.09637106508124711
691.8579775,0.07655392247180424
691.8736025,0.07693936946728153
691.8892275,0.11362406380647586
691.9048525,0.11491903522164203
691.9204775,0.0946806503676237
691.9361025,0.09359131405467146
691.9517275,0.08089573047676514
691.9673525,0.05370478520138351
691.9829775,0.06876257867339874
691.9986025,0.10602511206549366
692.0142275,0.09877667593869265
692.0298525,0.07204588786630535
692.0454775,0.08009869115774602
692.0611025,-0.004694840335923377
692.0767275,-0.01080335271093938
692.0923525,0.014368655033167685
692.1079775,-0.008753889973854416
692.1236025,-0.007234002342776178
692.1392275,0.011250038603995312
692.1548525,-0.10487636097416968
692.1704775,0.0
692.1861025,0.0
692.2017275,0.0
692.2173525,0.0
692.2329775,0.0
692.2486025,0.0
692.2642275,0.0
