#freq(GHz),flux(Jy)
95.7532060707,0.0
95.73770898804823,0.0
95.72221190539648,0.0
95.70671482274471,0.0
95.69121774009295,0.0
95.67572065744119,0.0
95.66022357478944,0.0
95.64472649213768,0.0
95.62922940948592,0.0
95.61373232683415,0.00012538857791593384
95.5982352441824,0.00012599553720198098
95.58273816153064,0.00011166282698208938
95.56724107887888,0.00010386664561995031
95.55174399622712,0.00010146926368382891
95.53624691357537,0.00010211674835628194
95.5207498309236,9.490942385303945e-05
95.50525274827183,7.22371732379598e-05
95.48975566562007,5.111788103558151e-05
95.47425858296832,4.218718188016038e-05
95.45876150031656,5.931764264173199e-05
95.44326441766479,6.12808596534289e-05
95.42776733501303,5.5775536797552305e-05
95.41227025236128,3.199499706700767e-05
95.39677316970952,5.940273151628474e-06
95.38127608705776,-8.402586923851667e-07
95.365779004406,4.715372878888216e-06
95.35028192175425,8.503735558438628e-06
95.33478483910248,2.3641878816984763e-05
95.31928775645072,3.540446650702289e-05
95.30379067379896,4.9684298804155e-05
95.2882935911472,6.49172955545727e-05
95.27279650849543,2.6780263987908788e-05
95.25729942584367,-1.3623601657331286e-05
95.2418023431919,1.7440562210614996e-05
95.22630526054016,2.9674786287781074e-05
95.2108081778884,1.0794098491835665e-06
95.19531109523663,2.3333007065385208e-05
95.17981401258487,6.755179447789167e-05
95.16431692993312,6.404683806366177e-05
95.14881984728136,3.6200151285084814e-05
95.1333227646296,3.0513424935310007e-05
95.11782568197785,4.0101645916851866e-05
95.10232859932609,5.639949242029465e-05
95.08683151667432,3.670579057105387e-05
95.07133443402255,1.964082892646059e-05
95.0558373513708,2.8804012414024223e-05
95.04034026871904,2.9909381944060717e-05
95.02484318606727,1.7517049947167538e-05
95.00934610341551,1.7625266245433247e-05
94.99384902076376,1.5030488591020747e-05
94.978351938112,1.7842396136340357e-05
94.96285485546024,1.763793384634317e-05
94.94735777280847,2.382536257985884e-05
94.93186069015673,4.36183103078974e-05
94.91636360750496,6.213014387938043e-05
94.9008665248532,6.394651433705957e-05
94.88536944220144,4.7650615714542305e-05
94.86987235954969,3.070776056730955e-05
94.85437527689791,1.3483815620603843e-05
94.83887819424615,1.6721363229221228e-05
94.82338111159439,4.673554482484781e-05
94.80788402894264,5.918501679523146e-05
94.79238694629088,3.203778293425328e-05
94.77688986363911,2.7134199504554944e-05
94.76139278098735,3.815288486395993e-05
94.7458956983356,5.304215965490572e-05
94.73039861568384,4.506298274045409e-05
94.71490153303208,2.490385874165993e-05
94.69940445038031,6.625225421478801e-06
94.68390736772857,8.674920621295457e-06
94.6684102850768,2.5593756342201316e-05
94.65291320242504,4.1254697386289215e-05
94.63741611977326,4.271475294259151e-05
94.62191903712151,3.478689738387261e-05
94.60642195446975,3.4211426105649024e-05
94.59092487181799,3.5974052660654284e-05
94.57542778916623,2.0877235143508513e-05
94.55993070651448,2.2264424200449043e-06
94.54443362386272,5.381538347098903e-06
94.52893654121095,2.1557893099094235e-05
94.5134394585592,2.5006183972041747e-05
94.49794237590744,2.2893263957023423e-05
94.48244529325568,2.7230462749053342e-05
94.46694821060392,3.467608165344227e-05
94.45145112795217,5.37028321076892e-05
94.4359540453004,5.7676087318417946e-05
94.42045696264863,3.0053136815292943e-05
94.40495987999687,2.2509236833452468e-05
94.38946279734512,2.9608959355263502e-05
94.37396571469336,2.728511620971408e-05
94.35846863204159,3.0557430590897816e-05
94.34297154938983,5.163699708034647e-05
94.32747446673808,4.9552068561248776e-05
94.31197738408632,2.7282549870822114e-05
94.29648030143456,2.5858315586017793e-05
94.2809832187828,4.429093542080539e-05
94.26548613613105,6.29848470439369e-05
94.24998905347928,5.0598012556614595e-05
94.23449197082752,3.422099074292667e-05
94.21899488817576,2.491015367424142e-05
94.20349780552401,1.703821042930016e-05
94.18800072287223,1.1254892753384549e-05
94.17250364022047,1.1869450236545306e-05
94.1570065575687,1.9796885753506004e-05
94.14150947491696,3.83796552831874e-05
94.1260123922652,4.0355709069129356e-05
94.11051530961343,2.570440873281871e-05
94.09501822696167,2.5862726741823405e-05
94.07952114430992,3.164905612694012e-05
94.06402406165816,3.184979673921356e-05
94.0485269790064,4.951220684690091e-05
94.03302989635463,5.378923500731569e-05
94.01753281370289,3.2566296247719084e-05
94.00203573105112,3.0278715226386868e-05
