#freq(GHz),flux(Jy)
313.9253694725349,0.0
313.90974393211883,0.0
313.8941183917027,0.0
313.87849285128664,0.0
313.86286731087046,0.0
313.8472417704544,0.0
313.83161623003826,0.0
313.8159906896222,0.0
313.8003651492061,-0.0007758195951979994
313.78473960879,-0.0013502443284968122
313.7691140683738,-0.0008755927862592171
313.75348852795776,-0.0005156835941500483
313.73786298754163,-0.00010716828381702602
313.72223744712556,-0.002129194436767425
313.7066119067094,-0.0003590306445095756
313.6909863662933,0.0033069876724013928
313.6753608258772,0.0011325644626823273
313.6597352854611,-0.00014690003771199468
313.644109745045,-0.0009283969177695184
313.62848420462893,-9.252309489606465e-05
313.61285866421275,-0.0031294734544847747
313.5972331237967,0.00047753234560221045
313.5816075833806,0.0018995015906233832
313.5659820429645,0.00043360379179319944
313.5503565025484,0.0013081644645375069
313.53473096213224,0.0029522360376226485
313.5191054217162,0.0017006981075756086
313.50347988130005,0.0032312896073154406
313.487854340884,0.0010088195566260137
313.47222880046786,0.0007037069791702454
313.45660326005174,-0.00011779161020440244
313.4409777196356,-0.0021319100110006386
313.42535217921954,-0.00031548383778848846
313.4097266388034,-0.0005587147515458982
313.39410109838735,9.624794384480222e-06
313.37847555797117,-0.0005286213326024991
313.3628500175551,-0.00025504911686019435
313.347224477139,-0.0008663832052199017
313.3315989367229,-0.0003244743566834751
313.3159733963068,0.0029781707141200223
313.30034785589066,0.0015177321851575457
313.28472231547454,0.0010979518681060272
313.2690967750585,0.0005503803394605426
313.2534712346424,-0.0008088031430770865
313.2378456942263,0.00010668037136405584
313.22222015381016,0.0009486635014519456
313.20659461339403,0.002022996211486265
313.19096907297796,-0.000940568740258353
313.17534353256184,0.0007451762161051865
313.1597179921458,6.840649715142452e-05
313.1440924517296,-0.0016616670114762075
313.1284669113135,0.0013938564890046488
313.1128413708974,0.002523013103968685
313.09721583048133,0.0007576345147205301
313.0815902900652,0.0019151023663759857
313.0659647496491,-0.0002577993754481271
313.05033920923296,-0.00132456483605572
313.0347136688169,-0.0008715976420562468
313.01908812840077,-0.0011264079473947192
313.0034625879847,-0.0013790723940778663
312.9878370475685,0.001300118807578405
312.97221150715245,0.00178141206633757
312.9565859667363,0.0006588119485953627
312.94096042632026,0.0009557306894525727
312.9253348859042,0.0005907841281880692
312.909709345488,0.0012019093212851956
312.89408380507194,-0.0007230294616041154
312.8784582646558,-0.001337642034860612
312.86283272423975,-0.0011534973837383842
312.8472071838236,0.00011549631751745605
312.83158164340756,0.00028633865037804495
312.8159561029914,0.00121188641076468
312.8003305625753,0.0008701615055678606
312.7847050221592,-0.0005158088318520757
312.7690794817431,3.992973122639708e-05
312.75345394132694,0.0018688137507255145
312.73782840091087,0.0004931021781955835
312.72220286049475,-0.0017104294122128752
312.7065773200787,-0.0021205521289598328
312.69095177966256,-0.002513418445145354
312.6753262392465,0.00047834157469309153
312.6597006988303,-0.00031982491577032266
312.64407515841424,-0.000878051654397628
312.6284496179981,-0.00044356750051178004
312.61282407758205,0.0011306614947926223
312.597198537166,-0.0013929125174295537
312.5815729967498,-0.0014150510485119376
312.56594745633373,-0.0009091991145280644
312.5503219159176,-0.0014841226256352656
312.53469637550154,-0.0015015999032431462
312.5190708350854,0.00016167718996361506
312.5034452946693,0.0005514755542260133
312.48781975425317,-0.0009387486557410497
312.4721942138371,-0.0016035929717919102
312.456568673421,0.001240615879042469
312.4409431330049,0.0023837726383514586
312.4253175925887,0.0016470011857641182
312.40969205217266,0.0020097804384226264
312.39406651175653,0.0033679361526376583
312.37844097134047,0.0013945478523088408
312.36281543092434,0.0005748971262063517
312.3471898905082,0.0019548211197804315
312.3315643500921,0.0002447944310787457
312.315938809676,-0.0018017302452074287
312.3003132692599,0.0016732278881753711
312.28468772884383,0.0028722734618364743
312.26906218842765,-0.001967586962913723
312.2534366480116,-0.0003489378463571737
312.2378111075955,0.00021483090772656788
312.2221855671794,-0.000770509261679205
312.2065600267633,-0.0012553012050007639
312.19093448634715,0.0005262596364864902
312.1753089459311,0.0013932756981554879
312.15968340551495,0.0015201385062036954
312.1440578650989,-8.762586699515034e-05
312.12843232468276,-0.0018666911701568627
312.11280678426664,0.00024350878965731716
312.0971812438505,0.0017615275006991253
312.08155570343445,0.0010484820936014986
312.0659301630183,0.0486638102004355
312.05030462260225,0.0
312.0346790821861,0.0
312.01905354177,0.0
312.0034280013539,0.0
311.9878024609378,0.0
311.9721769205217,0.0
311.95655138010557,0.0
311.94092583968944,0.0
