#freq(GHz),flux(Jy)
314.44110202878716,0.0
314.4254764883708,0.0
314.4098509479544,0.0
314.39422540753804,0.0
314.37859986712164,0.0
314.3629743267052,0.0
314.3473487862888,0.0
314.3317232458724,0.0
314.31609770545606,0.0007342231298601203
314.30047216503965,0.0013844844726204845
314.2848466246233,0.002241106660623622
314.2692210842069,0.002673598431728591
314.25359554379054,-0.0006425327716651195
314.23797000337413,-0.001986012787253911
314.2223444629578,-0.002105560230971194
314.2067189225413,-0.0012586055844214133
314.19109338212496,-0.0018222845805518446
314.17546784170855,-0.002119748001751439
314.1598423012922,-0.001737849982098731
314.1442167608758,-0.0013770143134898677
314.1285912204594,-0.0014491578726678782
314.11296568004303,-0.0015468170470122006
314.0973401396266,-0.0008016112526413679
314.0817145992103,-0.00011469399508207817
314.0660890587938,0.0002694503471073834
314.05046351837746,0.0001224475197449805
314.03483797796105,0.00011038950345807777
314.0192124375447,-0.002235037430158824
314.0035868971283,-0.0010493303560384147
313.98796135671193,0.0005800670245679485
313.9723358162955,-0.0014329498746338204
313.9567102758792,-0.0006084443166163491
313.94108473546277,0.0005430729419625953
313.9254591950464,0.0011388603651964978
313.90983365462995,0.001625642966433659
313.89420811421354,-0.0004532644373045423
313.8785825737972,-0.0003571333383394692
313.8629570333808,0.0010054912194778084
313.84733149296443,-0.0021571708737681983
313.831705952548,-0.0016698712900099246
313.81608041213167,-0.0024293371593313165
313.80045487171526,0.0005367344721773607
313.7848293312989,0.0006695757460932939
313.7692037908825,0.001357621263506887
313.7535782504661,0.00025037530191005506
313.7379527100497,-0.0014489265829051934
313.7223271696333,-0.000552763672365561
313.7067016292169,-0.0005075004764483207
313.6910760888005,-0.00019853565857546368
313.67545054838416,0.0013232563668832045
313.65982500796775,0.00020023813342081342
313.6441994675514,-0.0008708013147607434
313.628573927135,0.00075769000351359
313.6129483867186,-0.0009446502531104521
313.5973228463022,0.0013929900300098904
313.5816973058858,0.0010392068024695615
313.5660717654694,0.0009136730470054048
313.55044622505307,0.0024503751365185485
313.53482068463666,0.004595022143923061
313.51919514422025,0.0035239291160084458
313.5035696038039,0.0019888310252348567
313.4879440633875,0.0015838078693640196
313.47231852297114,0.0003015106979760232
313.45669298255467,0.0004707627819602792
313.4410674421383,0.0005410539545470796
313.4254419017219,0.0008743422291390171
313.40981636130556,-0.0005817193439853691
313.39419082088915,0.0002582159356220345
313.3785652804728,0.0004687627601579076
313.3629397400564,-0.001539583331454861
313.34731419964004,-0.0015348953704194196
313.33168865922363,0.0008796031793350712
313.31606311880716,0.0005635939470255955
313.3004375783908,-0.0006193733100713975
313.2848120379744,0.0002132001011981985
313.26918649755805,0.0016991115263079984
313.25356095714164,0.0011642530874076702
313.2379354167253,-0.000886369764651175
313.2223098763089,-0.0007104462288437073
313.20668433589253,-0.0015318972829613362
313.1910587954761,-0.0008700367035968096
313.1754332550598,-0.0006349176922109351
313.1598077146433,0.00023946847044018003
313.14418217422696,-0.0012491043220611891
313.12855663381055,-0.0005497630796054647
313.11293109339414,0.000580299817280137
313.0973055529778,-0.0005137136674709029
313.0816800125614,0.000828223339719889
313.066054472145,0.00017464352853108174
313.0504289317286,-0.0028399802715900905
313.03480339131227,-0.001565954510584139
313.0191778508958,-0.00021537866389902406
313.00355231047945,-0.0018907700620761619
312.98792677006304,8.72157220842725e-05
312.9723012296467,0.000383538341275997
312.9566756892303,-0.001186689551629824
312.94105014881393,-0.0017733567890516092
312.9254246083975,0.0005188735296070806
312.9097990679811,0.0017046860929729726
312.89417352756476,0.002529942248710663
312.87854798714835,0.0012714391667773112
312.86292244673194,0.0002159300816961288
312.84729690631553,-0.000188093426577057
312.8316713658992,0.0004179667616360953
312.8160458254828,0.0009806015969367698
312.8004202850664,-0.00028769503513746664
312.78479474465,0.0005539756903333585
312.76916920423366,-0.0011077939744279703
312.75354366381725,0.0029922235313472566
312.7379181234009,-0.0004670636038136598
312.7222925829845,-0.0020440077116687335
312.70666704256803,-0.0003494535839606139
312.6910415021517,-0.000770165818519892
312.67541596173527,-0.00025376638673576445
312.6597904213189,-0.0021310597888351784
312.6441648809025,-0.003061191035674329
312.62853934048616,-0.0019711632838762608
312.61291380006975,-0.0008738739616704907
312.5972882596534,-0.0004449596990744588
312.581662719237,0.0
312.5660371788206,0.0
312.55041163840417,0.0
312.5347860979878,0.0
312.5191605575714,0.0
312.503535017155,0.0
312.48790947673865,0.0
312.47228393632224,0.0
312.4566583959059,0.0
